MONTREUIL-SUR-EPTE;95770;95429
MONTEVRAIN;77144;77307
CHALMAISON;77650;77076
MONTREUIL;93100;93048
PARIS-10E-ARRONDISSEMENT;75010;75110
SAINT-MANDE;94160;94067
NEUVILLE-SUR-OISE;95000;95450
SAINT-GERMAIN-SUR-MORIN;77860;77413
LE PLESSIS-PATE;91220;91494
DANNEMARIE;78550;78194
MARLY-LA-VILLE;95670;95371
BOISSY-SANS-AVOIR;78490;78084
SAINT-LEU-LA-FORET;95320;95563
VILLEBON-SUR-YVETTE;91140;91661
MONTCEAUX-LES-PROVINS;77151;77301
LE TARTRE-GAUDRAN;78113;78606
AULNAY-SOUS-BOIS;93600;93005
MOUSSY-LE-VIEUX;77230;77323
OTHIS;77280;77349
LA MADELEINE-SUR-LOING;77570;77267
LES MOLIERES;91470;91411
SAINT-HILLIERS;77160;77414
SAINT-OUEN-EN-BRIE;77720;77428
FONTENAY-EN-PARISIS;95190;95241
TRILPORT;77470;77475
COURTOMER;77390;77138
MACHAULT;77133;77266
JAULNES;77480;77236
MENNECY;91540;91386
GRAVON;77118;77212
CHAMPDEUIL;77390;77081
LA CELLE-LES-BORDES;78720;78125
AVON;77210;77014
BOUTERVILLIERS;91150;91098
LOUVRES;95380;95351
JOUY-LE-MOUTIER;95280;95323
VANVES;92170;92075
ISSY-LES-MOULINEAUX;92130;92040
VILLEMOMBLE;93250;93077
BREVAL;78980;78107
MEUDON;92190/92360;92048
VOISINS-LE-BRETONNEUX;78960;78688
SAMOIS-SUR-SEINE;77920;77441
CHERENCE;95510;95157
MONTGE-EN-GOELE;77230;77308
SAINT-BRICE;77160;77403
EVECQUEMONT;78740;78227
LA BROSSE-MONTCEAUX;77940;77054
CHAPET;78130;78140
PROVINS;77160;77379
VILLAINES-SOUS-BOIS;95570;95660
VILLEMOISSON-SUR-ORGE;91360;91667
BLARU;78270;78068
NANTEUIL-LES-MEAUX;77100;77330
MONTSOULT;95560;95430
OINVILLE-SUR-MONTCIENT;78250;78460
PARIS-7E-ARRONDISSEMENT;75007;75107
CONFLANS-SAINTE-HONORINE;78700;78172
LE VESINET;78110;78650
THORIGNY-SUR-MARNE;77400;77464
SAINT-AUBIN;91190;91538
SAINT-MARTIN-DES-CHAMPS;77320;77423
BRUYERES-SUR-OISE;95820;95116
MONDEVILLE;91590;91412
COURCOURONNES;91080;91182
GENNEVILLIERS;92230;92036
RIS-ORANGIS;91130;91521
VILLEPARISIS;77270;77514
EMANCE;78125;78209
HERME;77114;77227
ASNIERES-SUR-OISE;95270;95026
DAGNY;77320;77151
TORFOU;91730;91619
VILLENEUVE-SOUS-DAMMARTIN;77230;77511
MARGENCY;95580;95369
VERNEUIL-L'ETANG;77390;77493
LOMMOYE;78270;78344
OSNY;95520;95476
EGLIGNY;77126;77167
NEUILLY-PLAISANCE;93360;93049
BRIERES-LES-SCELLES;91150;91109
FREPILLON;95740;95256
MORMANT;77720;77317
FREMAINVILLE;95450;95253
GRISY-SUISNES;77166;77217
LA FRETTE-SUR-SEINE;95530;95257
BOUVILLE;91880;91100
GROSROUVRE;78490;78289
CHENNEVIERES-LES-LOUVRES;95380;95154
LA HAUTEVILLE;78113;78302
PONTAULT-COMBAULT;77340;77373
VILLIERS-LE-BEL;95400;95680
FEUCHEROLLES;78810;78233
REBAIS;77510;77385
MENUCOURT;95180;95388
ARGENTIERES;77390;77007
ICHY;77890;77230
GENAINVILLE;95420;95270
CHATENAY-EN-FRANCE;95190;95144
D'HUISON-LONGUEVILLE;91590;91198
BLENNES;77940;77035
TAVERNY;95150;95607
LARDY;91510;91330
MONTMAGNY;95360;95427
SAINT-MARTIN-LA-GARENNE;78520;78567
GUIRY-EN-VEXIN;95450;95295
BOURDONNE;78113;78096
LONGPONT-SUR-ORGE;91310;91347
BABY;77480;77015
LA COURNEUVE;93120;93027
VILLECONIN;91580;91662
MANTES-LA-JOLIE;78200;78361
SOISY-BOUY;77650;77456
SAINT-MERY;77720;77426
ALLAINVILLE;78660;78009
VAUGRIGNEUSE;91640;91634
LA ROCHETTE;77000;77389
HERBLAY;95220;95306
NAINVILLE-LES-ROCHES;91750;91441
TIGERY;91250;91617
MAROLLES-SUR-SEINE;77130;77279
LA GENEVRAYE;77690;77202
LA QUEUE-EN-BRIE;94510;94060
AUTHON-LA-PLAINE;91410;91035
CRAVENT;78270;78188
MORTERY;77160;77319
SANTEUIL;95640;95584
SIGY;77520;77452
GENTILLY;94250;94037
VAUHALLAN;91430;91635
BOULOGNE-BILLANCOURT;92100;92012
SERMAISE;91530;91593
ROUVRES;77230;77392
SAINT-VRAIN;91770;91579
ANDRESY;78570;78015
GAZERAN;78125;78269
MAISONS-LAFFITTE;78600;78358
VILLIERS-SUR-MORIN;77580;77521
LES MARETS;77560;77275
GAGNY;93220;93032
DOMONT;95330;95199
ARTHIES;95420;95024
BUNO-BONNEVAUX;91720;91121
OMERVILLE;95420;95462
CARNETIN;77400;77062
CERNEUX;77320;77066
ETAMPES;91150;91223
PRESLES;95590;95504
LA GRANDE-PAROISSE;77130;77210
CROISSY-SUR-SEINE;78290;78190
MARLES-EN-BRIE;77610;77277
PARIS-16E-ARRONDISSEMENT;75016;75116
OSMOY;78910;78475
LONGUESSE;95450;95348
VERT;78930;78647
ONCY-SUR-ECOLE;91490;91463
ANTONY;92160;92002
PUSSAY;91740;91511
CORBREUSE;91410;91175
ROCHEFORT-EN-YVELINES;78730;78522
MARCOUSSIS;91460;91363
NANTERRE;92000;92050
MAISON-ROUGE;77370;77272
FOUJU;77390;77195
LA CHAPELLE-RABLAIS;77370;77089
LE PLESSIS-BOUCHARD;95130;95491
VAUX-LE-PENIL;77000;77487
ETRECHY;91580;91226
BERNES-SUR-OISE;95340;95058
PAROY;77520;77355
NOGENT-SUR-MARNE;94130;94052
AUVERS-SAINT-GEORGES;91580;91038
SAMOREAU;77210;77442
CORMEILLES-EN-VEXIN;95830;95177
DAMMARTIN-SUR-TIGEAUX;77163;77154
PARIS-15E-ARRONDISSEMENT;75015;75115
NOINTEL;95590;95452
SEPT-SORTS;77260;77448
ROINVILLE;91410;91525
FONTAINE-LA-RIVIERE;91690;91240
ATTAINVILLE;95570;95028
MARNES-LA-COQUETTE;92430;92047
LE PLESSIS-PLACY;77440;77367
EPINAY-CHAMPLATREUX;95270;95214
VILLENEUVE-SUR-AUVERS;91580;91671
LE CHATELET-EN-BRIE;77820;77100
BARBEY;77130;77021
ARNOUVILLE;95400;95019
PUTEAUX;92800;92062
FONTENAY-SOUS-BOIS;94120;94033
VILLENEUVE-LES-BORDES;77154;77509
CONGERVILLE-THIONVILLE;91740;91613
MERIEL;95630;95392
MONTFORT-L'AMAURY;78490;78420
RECLOSES;77760;77386
L'HAY-LES-ROSES;94240;94038
VENEUX-LES-SABLONS;77250;77491
FONTENAY-LES-BRIIS;91640;91243
PORCHEVILLE;78440;78501
GENICOURT;95650;95271
BOIS-D'ARCY;78390;78073
BAGNEUX;92220;92007
NONVILLE;77140;77340
VILLIERS-SUR-ORGE;91700;91685
ROISSY-EN-FRANCE;95700;95527
ARPAJON;91290;91021
PRECY-SUR-MARNE;77410;77376
COLOMBES;92700;92025
SAINT-CYR-SOUS-DOURDAN;91410;91546
L'ETANG-LA-VILLE;78620;78224
RICHARVILLE;91410;91519
MONTIGNY-LE-BRETONNEUX;78180;78423
PARIS-19E-ARRONDISSEMENT;75019;75119
PARIS-14E-ARRONDISSEMENT;75014;75114
PARIS-4E-ARRONDISSEMENT;75004;75104
SEPTEUIL;78790;78591
MOISSON;78840;78410
CHAVENAY;78450;78152
VULAINES-SUR-SEINE;77870;77533
BUC;78530;78117
SABLONNIERES;77510;77398
VILLEMER;77250;77506
MILLY-LA-FORET;91490;91405
MAROLLES-EN-BRIE;94440;94048
CHEVRAINVILLIERS;77760;77112
LE BOURGET;93350;93013
SEVRES;92310;92072
POMMEUSE;77515;77371
LIVRY-SUR-SEINE;77000;77255
JOUY-SUR-MORIN;77320;77240
MONTDAUPHIN;77320;77303
SIGNY-SIGNETS;77640;77451
AMILLIS;77120;77002
VILLENOY;77124;77513
MAISONCELLES-EN-GATINAIS;77570;77271
MARLY-LE-ROI;78160;78372
VILLENEUVE-SUR-BELLOT;77510;77512
LIMOURS;91470;91338
HODENT;95420;95309
ITTEVILLE;91760;91315
SAINT-LOUP-DE-NAUD;77650;77418
SAINT-PIERRE-DU-PERRAY;91280;91573
BLANDY;77115;77034
VERSAILLES;78000;78646
FRESNES-SUR-MARNE;77410;77196
SAINT-GERMAIN-DE-LA-GRANGE;78640;78550
CERNAY-LA-VILLE;78720;78128
HAUTE-ISLE;95780;95301
VIEUX-CHAMPAGNE;77370;77496
AUFFARGIS;78610;78030
BOUSSY-SAINT-ANTOINE;91800;91097
BAZAINVILLE;78550;78048
BOIGNEVILLE;91720;91069
LE PLESSIS-GASSOT;95720;95492
SAINTS;77120;77433
LEVIS-SAINT-NOM;78320;78334
GOMETZ-LE-CHATEL;91940;91275
PASSY-SUR-SEINE;77480;77356
LES MUREAUX;78130;78440
CHAUCONIN-NEUFMONTIERS;77124;77335
VIARMES;95270;95652
PECY;77970;77357
SAINT-WITZ;95470;95580
AMENUCOURT;95510;95012
PARIS-3E-ARRONDISSEMENT;75003;75103
BEAUCHERY-SAINT-MARTIN;77560;77026
GUITRANCOURT;78440;78296
BAILLY-ROMAINVILLIERS;77700;77018
SAINTRY-SUR-SEINE;91250;91577
NEUFMOUTIERS-EN-BRIE;77610;77336
CHATOU;78400;78146
VILLECERF;77250;77501
OZOIR-LA-FERRIERE;77330;77350
MAUREGARD;77990;77282
VIDELLES;91890;91654
CHARNY;77410;77095
LEUDON-EN-BRIE;77320;77250
SAMMERON;77260;77440
VILLENAUXE-LA-PETITE;77480;77507
COURTACON;77560;77137
SOIGNOLLES-EN-BRIE;77111;77455
BOUQUEVAL;95720;95094
MONTIGNY-LENCOUP;77520;77311
VERT-LE-GRAND;91810;91648
ORSONVILLE;78660;78472
VALMONDOIS;95760;95628
VILLENEUVE-SAINT-DENIS;77174;77510
BOUFFEMONT;95570;95091
SAINT-CLOUD;92210;92064
JOINVILLE-LE-PONT;94340;94042
GOUSSAINVILLE;95190;95280
FONTENAY-AUX-ROSES;92260;92032
NOISEAU;94880;94053
MONTRY;77450;77315
JAGNY-SOUS-BOIS;95850;95316
JUTIGNY;77650;77242
LONGJUMEAU;91160;91345
JUMEAUVILLE;78580;78325
PARIS-20E-ARRONDISSEMENT;75020;75120
AULNOY;77120;77013
FERICY;77133;77179
BERVILLE;95810;95059
LA CHAPELLE-SAINT-SULPICE;77160;77090
ALFORTVILLE;94140;94002
EVRY;91000;91228
BROUY;91150;91112
VILLENNES-SUR-SEINE;78670;78672
BRIIS-SOUS-FORGES;91640;91111
NANDY;77176;77326
MONTEREAU-SUR-LE-JARD;77950;77306
NOISY-RUDIGNON;77940;77338
GUERARD;77580;77219
SAINT-OUEN-L'AUMONE;95310;95572
CLOS-FONTAINE;77370;77119
CHATEAUBLEAU;77370;77098
ORMESSON;77167;77348
LE PORT-MARLY;78560;78502
BAGNOLET;93170;93006
CHATENAY-SUR-SEINE;77126;77101
LE TREMBLAY-SUR-MAULDRE;78490;78623
CERGY;95000/95800;95127
CUISY;77165;77150
FOLLAINVILLE-DENNEMONT;78520;78239
GUIBEVILLE;91630;91292
VARENNES-SUR-SEINE;77130;77482
MORSANG-SUR-ORGE;91390;91434
CHAUVRY;95560;95151
FONTENAY-MAUVOISIN;78200;78245
MONTGEROULT;95650;95422
ABLON-SUR-SEINE;94480;94001
CRECY-LA-CHAPELLE;77580;77142
LEVALLOIS-PERRET;92300;92044
DOUY-LA-RAMEE;77139;77163
LA CHAPELLE-IGER;77540;77087
SARCELLES;95200;95585
MOUY-SUR-SEINE;77480;77325
NOISY-SUR-ECOLE;77123;77339
DROCOURT;78440;78202
ISLES-LES-VILLENOY;77450;77232
MAULETTE;78550;78381
BONNEUIL-SUR-MARNE;94380;94011
SURESNES;92150;92073
MAGNY-LE-HONGRE;77700;77268
BOURRON-MARLOTTE;77780;77048
CONDE-SUR-VESGRE;78113;78171
GESVRES-LE-CHAPITRE;77165;77205
CESSON;77240;77067
QUINCY-VOISINS;77860;77382
SAINT-MARTIN-DE-BRETHENCOURT;78660;78564
FRANCONVILLE;95130;95252
OISSERY;77178;77344
FONTENAY-LE-FLEURY;78330;78242
JOSSIGNY;77600;77237
LES CHAPELLES-BOURBON;77610;77091
SAINT-MARTIN-DES-CHAMPS;78790;78565
CHALIFERT;77144;77075
VERNOU-LA-CELLE-SUR-SEINE;77670;77494
VIENNE-EN-ARTHIES;95510;95656
CHENOISE;77160;77109
HEDOUVILLE;95690;95304
DRANCY;93700;93029
QUIERS;77720;77381
FERRIERES-EN-BRIE;77164;77181
HERBEVILLE;78580;78305
COIGNIERES;78310;78168
NOISY-LE-ROI;78590;78455
BENNECOURT;78270;78057
BUTRY-SUR-OISE;95430;95120
PLAISIR;78370;78490
PARIS-9E-ARRONDISSEMENT;75009;75109
LIZY-SUR-OURCQ;77440;77257
MORIGNY-CHAMPIGNY;91150;91433
CHARENTON-LE-PONT;94220;94018
COCHEREL;77440;77120
MAISONS-ALFORT;94700;94046
AUFFERVILLE;77570;77011
RUMONT;77760;77395
BARBIZON;77630;77022
CHARTRETTES;77590;77096
BOISSY-LE-SEC;91870;91081
FONTAINS;77370;77190
VAUCOURTOIS;77580;77484
ROZAY-EN-BRIE;77540;77393
VERDELOT;77510;77492
CHEVRU;77320;77113
LA TRETOIRE;77510;77472
BUTHIERS;77760;77060
SAINT-GERMAIN-EN-LAYE;78100;78551
LA FORET-LE-ROI;91410;91247
SAINT-DENIS;93200/93210;93066
DONNEMARIE-DONTILLY;77520;77159
SAINT-BRICE-SOUS-FORET;95350;95539
MARCQ;78770;78364
SAINT-GERMAIN-LAXIS;77950;77410
BANNOST-VILLEGAGNON;77970;77020
CREVECOEUR-EN-BRIE;77610;77144
MILLEMONT;78940;78404
COLLEGIEN;77090;77121
FONTENAY-TRESIGNY;77610;77192
MONTHYON;77122;77309
FLAGY;77940;77184
LESCHEROLLES;77320;77247
SAINT-HILAIRE;91780;91556
LIVILLIERS;95300;95341
CHANGIS-SUR-MARNE;77660;77084
FORGES;77130;77194
LE PLESSIS-L'EVEQUE;77165;77366
MAGNY-LES-HAMEAUX;78114;78356
US;95450;95625
MEZIERES-SUR-SEINE;78970;78402
LARCHANT;77760;77244
ROINVILLIERS;91150;91526
SAINT-MAURICE;94410;94069
PEZARCHES;77131;77360
JEUFOSSE;78270;78320
SAINT-REMY-LA-VANNE;77320;77432
LEUDEVILLE;91630;91332
RONQUEROLLES;95340;95529
BERNAY-VILBERT;77540;77031
VAIRES-SUR-MARNE;77360;77479
BRAY-ET-LU;95710;95101
MONS-EN-MONTOIS;77520;77298
CHOISEL;78460;78162
EVRY-GREGY-SUR-YERRE;77166;77175
BONNELLES;78830;78087
SAINT-PATHUS;77178;77430
SOGNOLLES-EN-MONTOIS;77520;77454
EGREVILLE;77620;77168
SAINT-LEGER;77510;77417
SAINT-JUST-EN-BRIE;77370;77416
CHALO-SAINT-MARS;91780;91130
SAINT-OUEN;93400;93070
GRIGNY;91350;91286
MERICOURT;78270;78391
COURCHAMP;77560;77134
GRISY-SUR-SEINE;77480;77218
PARIS-18E-ARRONDISSEMENT;75018;75118
VOULX;77940;77531
BOISSETS;78910;78076
DAMMARTIN-EN-GOELE;77230;77153
CHAUFFOUR-LES-ETRECHY;91580;91148
AULNAY-SUR-MAULDRE;78126;78033
VOINSLES;77540;77527
THOURY-FEROTTES;77940;77465
ESMANS;77940;77172
PRUNAY-EN-YVELINES;78660;78506
CHAMPMOTTEUX;91150;91137
POMPONNE;77400;77372
SAVIGNY-SUR-ORGE;91600;91589
BOUGLIGNY;77570;77045
VIGNEUX-SUR-SEINE;91270;91657
ABLEIGES;95450;95002
PAMFOU;77830;77354
VERT-SAINT-DENIS;77240;77495
MANTES-LA-VILLE;78711;78362
ESBLY;77450;77171
NEAUPHLETTE;78980;78444
SEVRAN;93270;93071
CHILLY-MAZARIN;91380;91161
MERY-SUR-OISE;95540;95394
GRANDCHAMP;78113;78283
GARCHES;92380;92033
BRANSLES;77620;77050
BAILLET-EN-FRANCE;95560;95042
CHENNEVIERES-SUR-MARNE;94430;94019
CHALAUTRE-LA-GRANDE;77171;77072
SAINT-MARTIN-DU-BOSCHET;77320;77424
FAVRIEUX;78200;78231
ROCQUENCOURT;78150;78524
ECHOUBOULAINS;77830;77164
BETON-BAZOCHES;77320;77032
MOUSSY;95640;95438
GOMMECOURT;78270;78276
LA QUEUE-LES-YVELINES;78940;78513
CHATEAUFORT;78117;78143
SAINT-GERMAIN-SUR-ECOLE;77930;77412
CHENOU;77570;77110
NEUILLY-EN-VEXIN;95640;95447
MEDAN;78670;78384
CESSOY-EN-MONTOIS;77520;77068
ANDILLY;95580;95014
DRAVEIL;91210;91201
LE PRE-SAINT-GERVAIS;93310;93061
LORREZ-LE-BOCAGE-PREAUX;77710;77261
VILLABE;91100;91659
BOULLAY-LES-TROUX;91470;91093
ECHARCON;91540;91204
PARIS-1ER-ARRONDISSEMENT;75001;75101
MONTCHAUVET;78790;78417
CHESSY;77700;77111
VALPUISEAUX;91720;91629
TOUQUIN;77131;77469
CHARS;95750;95142
HOUDAN;78550;78310
MORANGIS;91420;91432
CONGIS-SUR-THEROUANNE;77440;77126
SAULX-LES-CHARTREUX;91160;91587
SOISY-SOUS-MONTMORENCY;95230;95598
DUGNY;93440;93030
EPIAIS-RHUS;95810;95213
SAINT-YON;91650;91581
VILLETTE;78930;78677
MOUSSEAUX-SUR-SEINE;78270;78437
OZOUER-LE-VOULGIS;77390;77352
